Kanda/Books,Sarga/Chapters,Shloka/Verse,English_translation
Yuddha,62,5,"going brother palace Kumbhakarna accompanied troops 
 demons caused earth shake stamping strides"
Yuddha,62,6,"Reaching brother house entering inner apartment Kumbhakarna saw 
 worried brother sitting Pushpaka self moving aerial car"
Yuddha,62,7,"seeing Kumbhakarna arrived Ravana quickly rose seat 
 delighted brought nearer"
Yuddha,62,8,"mighty Kumbhakarna having offered salutation feet brother 
 sitting sofa asked"" "
Yuddha,62,9,"Rising seat Ravana embraced Kumbhakarna 
 embraced happy brother occupied auspicious charming excellent seat"
Yuddha,62,10,"Resting seat mighty Kumbhakarna blood shot eyes anger 
 spoke Ravana follows"
Yuddha,62,11," O king purpose woken effort Tell 
 danger killed"
Yuddha,62,12,"Ravana eyes rolling annoyance spoke Kumbhakarna brother 
 anger follows"
Yuddha,62,13," O mighty Kumbhakarna slept long period fast asleep 
 know fear created Rama"
Yuddha,62,14," Rama son Dasaratha strong man Sugreeva having crossed 
 ocean cutting short race"
Yuddha,62,15," Alas Coming happily bridge forests groves covered 
 ocean monkeys"
Yuddha,62,16," monkeys killed important demons battle envisage way 
 destroyable monkeys battle field monkeys defeated 
 time combat"
Yuddha,62,18," O mighty Kumbhakarna danger arisen help 
 destroyed woken solely purpose"
Yuddha,62,19," Rescuing treasury completely diminished protect city 
 Lanka children aged left"
Yuddha,62,20," O great armed Kumbhakarna sake brother perform act 
 difficult O brother annihilator enemies way 
 request"
Yuddha,62,21," great respect affection O foremost demons 
 times battles gods demons conquered celestials demons 
 attacking battle"
Yuddha,62,22," O Kumbhakarna terrible prowess entire prowess 
 entire beings equal strength"
Yuddha,62,23," O Kumbhakarna delighting war feeling affection relatives Perform 
 excellent act dear beneficial liking Blow away army 
 adversaries vital power autumnal cloud blown away high rising wind"
Yuddha,63,1,"Hearing lamentation Ravana Kumbhakarna laughed volume spoke 
 follows"
Yuddha,63,2," bad consequence imagined earlier taking final decision 
 consultation faced utter disregard words spoken 
 wishers"
Yuddha,63,3," doer wicked deeds falls damnation punishment 
 sinful act reached fast"
Yuddha,63,4," O emperor course action excepted conceive 
 consequence sheer arrogance power"
Yuddha,63,5," abiding power performs duties earlier later stage duties 
 later early stage know right course wrong course"
Yuddha,63,6," Action perversely regardless space time spoiled like offering oblations 
 properly making fire prepared"
Yuddha,63,7," acts according agreement counsellors considering 
 types duties harassing types means moves right course"
Yuddha,63,8," king wishes execute agreement law understands 
 intellect counsellors discovers friends right course"
Yuddha,63,9," O king demons man resorts virtue worldly gain pleasure 
 twin combination virtue worldly gain virtue pleasure worldly gain 
 pleasure worldly gain pleasure according appointed time"
Yuddha,63,10," sovereign king crown prince having heard best 
 mind extensive learning vain"
Yuddha,63,11," O foremost demons Whosoever deliberates counsellors resorts 
 act counsellors resorts act bestowing gifts conciliation sowing dissension 
 appropriate occasion exhibits valour resorts takes recourse 
 right action reverse right time pursues virtue worldly gain pleasure 
 appropriate time intelligent person confronts misfortune world"
Yuddha,63,13," sovereign act looking welfare consequence 
 counsellors subsistence intelligence understand true state 
 things"
Yuddha,63,14," Men brutal ideas initiated discussions aspire tell haughty things 
 fully knowing precepts scriptures"
Yuddha,63,15," words spoken know scriptures recollect 
 books dealing practical life covet abundant wealth implemented"
Yuddha,63,16," men talk audacity inimical things friendly way 
 kept deliberations certainly spoil work"
Yuddha,63,17," counsellors colluding learned adversaries spoil king 
 wrong deeds"
Yuddha,63,18," king ministers transformed enemy 
 bribery things enemies looking like friends conduct 
 final decision taken deliberation"
Yuddha,63,19," Outsiders find fickleness ruler led away false appearances 
 quickly performs acts birds discover hole arrow Skanda commander chief 
 gods Kruancha mountain"
Yuddha,63,20," king disregards enemy protect faces disappointing 
 occurrences removed position"
Yuddha,63,21," advice tendered earlier vibhishana beneficial 
 wish"
Yuddha,63,22,"hearing words Kumbhakarna Ravana twisted eye brows 
 anger spoke following words"
Yuddha,63,23," advising like venerable great teacher use getting wearied 
 speech Let work befitting time performed"
Yuddha,63,24," waste tell act wrongly 
 mistake illusion mind taking shelter strength prowess"
Yuddha,63,25," Let appropriate moment thought Wise men repent 
 past Past past"
Yuddha,63,26," affection discover prowess think 
 fit heart work nullify hardship born 
 wicked conduct prowess"
Yuddha,63,27," rescues afflicted soul fortune ruined real friend 
 ready hand help deviated right course kinsman"
Yuddha,63,28,"hearing deeply harsh words spoken Ravana understanding 
 enraged Kumbhakarna spoke slowly smoothly"
Yuddha,63,29,"Observing brother highly perturbed excited senses Kumbhakarna 
 consoling gently spoke following words"
Yuddha,63,30," O king annihilator adversaries Listen words attentively O emperor 
 demons giving way anguish Abandoning anger completely ought 
 normal self"
Yuddha,63,32," O king live idea formed mind shall destroy 
 account feeling anguished"
Yuddha,63,33," O king situation placed certainly good advice 
 gave advice relation brotherly affection"
Yuddha,63,34," juncture affection brother viz 
 destruction adversaries battle"
Yuddha,63,35," today O mighty armed king fleeing army monkeys Rama 
 brother killed fore battle field"
Yuddha,63,36," O mighty armed happy seeing Rama head shall bring today 
 battle Let Seetha unhappy"
Yuddha,63,37," Let demons Lanka relatives died battle witness death 
 beloved Rama today"
Yuddha,63,38," Today shall act wiping tears demons afflicted 
 grief lamenting destruction relatives combat adversaries"
Yuddha,63,39," today battle mountain like Sugreeva king monkeys looking like 
 cloud illuminated sun thrown dissipated"
Yuddha,63,40," O faultless Ravana agitated consoled demons 
 desirous killing Rama"
Yuddha,63,41," O king demons Rama kill killing account 
 regret"
Yuddha,63,42," O Ravana having unequal prowess annihilator enemies command 
 wish person need sought dispatch battle"
Yuddha,63,43," destroy enemies great strength engage combat 
 persons Indra Yama fire god wind god Varuna"
Yuddha,63,44," Indra gets frightened having mountain sized body wielding sharpened 
 pike having pointed tusks roar"
Yuddha,63,45," stand alive weaponless smashing 
 enemies strength"
Yuddha,63,46," javelin mace sword sharp arrows getting excited 
 kill Indra bare hands"
Yuddha,63,47," Rama today survives facing rapid blows fists flood 
 arrows drink blood Rama"
Yuddha,63,48," O king exist suffer anxiety ready sally forth 
 destruction enemies"
Yuddha,63,49," free terrific fear Rama battle kill Rama Lakshmana 
 mighty Sugreeva Hanuma city Lanka burnt demons killed"
Yuddha,63,51," shall devour monkeys battle near hand wish contribute 
 tremendous extraordinary reputation"
Yuddha,63,52," O king fear Indra Brahma shall remove 
 sun removes darkness night enraged celestials lay floor"
Yuddha,63,53," shall extinguish Yama god death shall devour fire god shall 
 cause sun stars fall asunder floor"
Yuddha,63,54," shall kill Indra shall drink away ocean shall crush mountains 
 powder shall tear earth"
Yuddha,63,55," Let living beings devoured sides today prowess Kumbhakarna 
 slept long time entire heaven food"
Yuddha,63,57," going bring happiness conferring delight destroyal Rama 
 Having killed Rama Lakshmana shall devour chiefs army monkeys"
Yuddha,63,58," O king merry today drink wine Throw away agony perform 
 usual duties send Rama world Yama god death Seetha subservient 
 log time"
Yuddha,64,1,"Hearing words spoken mighty Kumbhakarna colossal body large 
 arms Mahodara spoke follows"
Yuddha,64,2," O Kumbhakarna born good race audacious having perception 
 ordinary man arrogant unable know right times"
Yuddha,64,3," O Kumbhakarna king know prudent 
 imprudent conducts childishness audacity craving merely 
 talk"
Yuddha,64,4," king demons knowing apportioning place time understands 
 subject strengthening mining relationships position 
 position"
Yuddha,64,5," wise man attempt achieved man 
 ordinary intellect strong sever elders"
Yuddha,64,6," speaking virtue wealth pleasure dwelling separately 
 water tight compartments nature accurate description know 
 things"
Yuddha,64,7," Action means consequences sinful acts 
 spring fruit prosperity"
Yuddha,64,8," Acts instrumental virtue wealth acts instrumental 
 injustice non value prosperity fruit acts instrumental 
 injustice non value gain fruit offence omission"
Yuddha,64,9,"Living beings reap fruit good actions world 
 remains diligently devoted actions view attaining sensuous pleasure 
 enjoys blessing life"
Yuddha,64,10," situation act pursuit sensuous pleasure cherished 
 heart king approved violation daring act 
 enemy"
Yuddha,64,11," reason adduced marching 
 encounter shall tell irrelevant good"
Yuddha,64,12," conquer single handed Rama mighty demons 
 destroyed Janasthana earlier"
Yuddha,64,13," seeing frightened demons highly energetic 
 staying City earlier conquered Rama Janasthana"
Yuddha,64,14," know Rama son Dsasratha like enraged lion wish 
 awaken serpent sleeping"
Yuddha,64,15," competent approach Rama forever shining 
 splendour dangerous catch unbearable death"
Yuddha,64,16," Standing face face enemy remaining doubt Going 
 single handed find favour"
Yuddha,64,17," Having lost advantage feel inclined reduce submission 
 enemy rich advantage determined lay life ordinary person"
Yuddha,64,18," O Kumbhakarna foremost demons wish combat Rama 
 human beings equal equal Indra sun"
Yuddha,64,19,"Having spoken enraged Kumbhakarna Mahodara spoke 
 follows midst demons Ravana people cry"
Yuddha,64,20," delaying having captured Seetha 
 wish Seetha submissive"
Yuddha,64,21," strategy discovered means bringing round 
 found agreeable intellect listen"
Yuddha,64,22," Announce beat drum city streets Dvijihva Samhraadi 
 Kumbhakarna Vitardana demons setting battle kill Rama"
Yuddha,64,23," having gone battle field deliberately shall fight 
 conquer enemies need strategies"
Yuddha,64,24," enemy survives engaged fight shall 
 implement plan resolved mind"
Yuddha,64,25," Moistened blood having bodies torn arrows marked 
 Rama engraved shall come battle"
Yuddha,64,26,"Saying"" Rama Lakshmana devoured"" shall clasp 
 feet fully grant desire"
Yuddha,64,27," O king proclaimed beating trumpets entire city 
 elephant Rama killed brother army"
Yuddha,64,28," O annihilator enemies pleased sake arrange bestow 
 servants objects enjoyment desired objects gold"
Yuddha,64,29," present garlands garments cosmetics champions abundant 
 gifts warriors Drink delighted"
Yuddha,64,30," thick rumour gone sides Rama companions 
 devoured demons approach Seetha private restoring confidence 
 conciliating tempt gold grain luxuries precious 
 tones"
Yuddha,64,32," false pretence creating fear anguish Seetha thinks lost 
 husband submit reluctantly"
Yuddha,64,33," Believing charming husband destroyed Seetha hopelessness 
 feminine feeling flexibility come"
Yuddha,64,34," Seetha grew comfort deserving happiness emaciated 
 grief knowing happiness depends means come near"
Yuddha,64,35," contemplating conveyed like soon Rama 
 calamity happen stay fighting obtain great 
 benefit happiness restless"
Yuddha,64,36," O king emperor conquers enemies losing army 
 meeting danger combat obtain long great fame merit prosperity 
 glory"
Yuddha,65,1,"Hearing words Mahodara Kumbhakarna rebuked spoke 
 brother Ravana chief demons follows"
Yuddha,65,2," annihilation evil minded Rama wipe terrifc fear today 
 happy enmity"
Yuddha,65,3," Warriors roar vain waterless clouds Hear roar completion 
 said task battle"
Yuddha,65,4," Warriors indulge eulogizing difficult acts 
"
Yuddha,65,5," O Mahodara words agreeable kings confused fancy 
 learned stupid"
Yuddha,65,6," cowards battle speak pleasantly according 
 wishes king spoiled undertakings"
Yuddha,65,7," Having access king friends merely sake behaving 
 unfriendly treasury got depleted army destroyed king left Lanka"
Yuddha,65,8," Intent conquering enemy sally battle today set right 
 imprudent policy"
Yuddha,65,9,"Hearing words intellectual Kumbhakarna Ravana king demons 
 bursting laughter replied follows"
Yuddha,65,10," O dear brother versed art war fare Mahodara frightened 
 Rama doubt inclined war"
Yuddha,65,11," O Kumbhakarna equal friendship strength eyes 
 march battlefield destroying enemies achieving victory"
Yuddha,65,12," O destroyer enemies sleeping awakened 
 purpose destroying enemies grand time demons"
Yuddha,65,13," like Yama god death taking dart noose 
 hand Devour monkeys princes splendour like sun"
Yuddha,65,14," seeing form monkeys run away hearts Rama 
 Lakshmana broken asunder"
Yuddha,65,15,"Ravana king demons having great energy speaking mighty 
 Kumbhakarna thought born"
Yuddha,65,16,"king knowing strength prowess Kumbhakarna delighted 
 bright moon"
Yuddha,65,17,"drowned ocean recourse caves 
 escaped stand stable ground fell lied 
 dead"
Yuddha,65,18,"Kumbhakarna annihilator enemies speedily took sharp spike fully 
 iron adorned pure gold splendidly shining"
Yuddha,65,19,"Taking hold large spike tinted blood enemies shining like 
 Indra thunderbolt equally heavy capable tormenting celestials demons Gandharvas 
 celestial musicians Yakshas class demi gods Nagas celestial serpents wreathed 
 garlands crimson flowers excessive splendour emitting flames naturally 
 Kumbhakarna great brilliance spoke Ravana following words"
Yuddha,65,21," Let large army stay shall angry hunger 
 shall devour monkeys"
Yuddha,65,22,"Hearing words Kumbhakarna Ravana said"" army 
 spikes hammers hand"
Yuddha,65,23," monkeys huge bodies valiant determination 
 teeth destroy guard"
Yuddha,65,24," troops person difficult 
 assaulted Destroy entire enemy inimical demons"
Yuddha,65,25,"Rising swiftly throne Ravana endowed great energy placed 
 neck Kumbhakarna necklace studded course jewels"
Yuddha,65,26,"Ravana placed person Kumbhakarna armlets rings excellent jewellery 
 handsome chain"
Yuddha,65,27,"Ravana arranged ornamentation limbs beautiful sweet smelling 
 garlands ear rings ears"
Yuddha,65,28,"Kumbhakarna large ears adorned golden armlets bracelets worn 
 upper arms ornament breast shone like fire fed oblations"
Yuddha,65,29,"large black shining string worn round loins looking like 
 Mount Mandara encircled serpent time churning ambrosia"
Yuddha,65,30,"Secured golden armour carrying great load impenetrable weapons 
 blazing splendour flashing like lightning Kumbhakarna shone king 
 Mountains enveloped clouds sunset"
Yuddha,65,31,"Adorned ornaments limbs spike hand demon 
 shone like Narayana embracing Lord enthusiastic long strides 
 meant cover entire universe"
Yuddha,65,32,"Embracing brother circumambulating mighty Kumbhakarna sallied 
 forth offering salutation bowing respectfully"
Yuddha,65,33,"Ravana sent mighty Kumbhakarna having colossal body 
 sallying forth great sound drums musical instruments laudable 
 benedictions"
Yuddha,65,34,"loud sounds counches kettle drums army wielding excellent 
 weapons elephants horses chariots making sounds clouds mighty charioteers 
 accompanied foremost charioteers"
Yuddha,65,35,"demons followed terrific mighty Kumbhakarna mounting serpents 
 camels donkeys lions elephants wild beasts birds"
Yuddha,65,36,"Kumbhakarna enemy ogres celestials wielding sharp spike 
 hand sallying forth head parasol held drink intoxicated 
 smell blood"
Yuddha,65,37,"demons possessing great energy great strength terrific forms 
 fearful eyes wielding weapons hands accompanied foot soldiers"
Yuddha,65,38,"demons followed red hot eyes large colossal bodies resembling 
 mass collyrium hue lifting spikes swords sharp axes javelins iron rods maces 
 mallets enormous trunks palmyrah trees hurled difficult met"
Yuddha,65,40,"Kumbhakarna great splendour great strength assuming 
 body formidable terrific form breadth bows bows 
 height eyes resembling wheels cart looking like huge mountain terrible 
 look sallied forth"
Yuddha,65,42,"Kumbhakarna colossal body huge mouth looking like scorched hill 
 approaching demons laughing loudly spoke follows"
Yuddha,65,43," Charged anger shall burn troops foremost monkeys 
 lots today flash fire burn moths"
Yuddha,65,44," monkeys habit roaming woods offended 
 accord race monkeys serves embellishment urban gardens 
 city like"
Yuddha,65,45," Rama Lakshmana root cause attack city 
 killed destroyed shall kill Rama battle"
Yuddha,65,46,"Kumbhakarna speaking way demons terrific noise 
 agitating ocean"
Yuddha,65,47,"intelligent Kumbhakarna sallying forth quickly battle omens 
 terrific patterns appeared sides"
Yuddha,65,48,"Clouds ashy colour like asses combined meteors strokes lightning 
 appeared earth trembled oceans forests"
Yuddha,65,49,"Jackals terrific form howled flaming morsels mouths birds 
 twirled circles right left"
Yuddha,65,50,"vulture descended spike Kumbhakarna sallying forth 
 road left eye twitched left arm throbbed"
Yuddha,65,51,"blazing meteor fell dreadful noise sun 
 lusterless wind blowing comfortably"
Yuddha,65,52,"Disregarding great portents indicated causing hair stand erect 
 Kumbhakarna marched driven power fate"
Yuddha,65,53,"Kumbhakarna looking like mountain traversing rampart feet 
 saw wonderful army monkeys looking similar thick coverage clouds"
Yuddha,65,54,"Seeing Kumbhakarna excellent demons looking equal mountain 
 monkeys ran away directions clouds driven away wind"
Yuddha,65,55,"Looking highly fierce army monkeys running away different 
 quarters net work broken clouds Kumbhakarna hue black cloud highly 
 rejoiced repeatedly emitted roar like thunder"
Yuddha,65,56,"Hearing terrific roar similar rumbling cloud sky 
 monkeys fell ground like Sal trees cut roots"
Yuddha,65,57,"Wielding large iron rod destroyable enemies gigantic 
 Kumbhakarna looked like Yama lord death armed rod punishment waiting 
 attendant time dissolution world caused great terrific fear 
 troops monkeys"
Yuddha,66,1,"mighty Kumbhakarna colossal body resembling peak mountain 
 having crossed rampart sallied forth city"
Yuddha,66,2,"Kumbhakarna emitted roar making sea reverberate causing mountains 
 quake drowning thunder claps"
Yuddha,66,3,"Seeing demons terrific eyes destroyed Indra 
 lord celestials Yama lord death Varuna god water monkeys ran 
 away"
Yuddha,66,4,"Seeing running away Angada prince spoke Nala Neela Gavaksha 
 mighty Kumuda follows"
Yuddha,66,5," forgetting dignities nobilities birth 
 trembling fear like common monkeys"
Yuddha,66,6," O auspicious monkeys return fully guard lives 
 demon competent combat merely great toy terror"
Yuddha,66,7," O monkeys prowess shall destroy giant toy produced demons Come 
"
Yuddha,66,8,"Reconciling difficulty monkeys sides assembled 
 place snatching trees monkeys 
 battle field"
Yuddha,66,9,"Like elephants rut monkeys having came hurriedly hit Kumbhakarna 
 enraged"
Yuddha,66,10,"mighty Kumbhakarna assaulted lofty mountain tops rocks trees 
 blossoms ends stood unshaken"
Yuddha,66,11,"rocks fallen limbs got burst pieces trees blossoms 
 ends broken fell shattered floor"
Yuddha,66,12,"Kumbhakarna enraged crushed ranks monkeys 
 greatly energetic extreme exertion rising fire consume woods"
Yuddha,66,13,"foremost monkeys lay ground bathed blood 
 fallen like trees crimson flowers tossed demon"
Yuddha,66,14,"monkeys jumping running away look fell 
 ocean inhabited sky"
Yuddha,66,15,"demon killing warriors monkeys playfully ran 
 away route earlier crossed ocean"
Yuddha,66,16,"monkeys pale faced fear inhabited mounds low 
 grounds bears ascended trees escaped hill"
Yuddha,66,17,"drowned ocean recourse caves 
 escaped stand stable ground fell lied 
 dead"
Yuddha,66,18,"Seeing monkeys disorderly retreated Angada spoke words"" Stay shall 
 carry battle Come"
Yuddha,66,19," catch sight place retreated roam 
 entire earth Let come safeguard lives"
Yuddha,66,20," O valiant monkeys moving hindrances wives seeing running away 
 leaving weapos aside mock death lived"
Yuddha,66,21," born distinguished races developed 
 frightened like ordinary monkeys running away fear leaving valour 
 unworthy honour"
Yuddha,66,23," boasting words melt away highly projected 
 people coming battle"
Yuddha,66,24," cowards survive reproached hear slanders 
 people Let path trodden good people followed Let fear abandoned"
Yuddha,66,25," longevity short shall lie killed enemies 
 earth reach realm Brahma residence pious spirits difficult attained 
 bad warriors"
Yuddha,66,26," O monkeys shall obtain glory killing enemies battle killed 
 hand shall enjoy heaven attained warriors"
Yuddha,66,27," Coming face face Rama Kumbhakarna alive 
 moth meeting blazing fire"
Yuddha,66,28," large numbers intended fight conquered person 
 protect lives running away glory undergo damage"
Yuddha,66,29,"fleeing monkeys spoke following words contemptible 
 warriors valiant Angada adorneed golden armlets"
Yuddha,66,30," terrific battle Kumbhakarna demon 
 proper time stay time away Life dear"
Yuddha,66,31,"Seeing terrific Kumbhakarna coming dreadful eyes commanders 
 monkey troops speaking words far scattered directions"
Yuddha,66,32,"coaxing words inferential arguments Angada 
 fleeing commanders monkeys turned"
Yuddha,66,33,"Having cheered intellectual Angada commanders 
 army troops stood awaiting command"
Yuddha,66,34,"Rishabha Sharabha Mainda Dhumra Neela Kumuda sushena Gavaksha Rambha Tara 
 particularly Dvipada Panasa hanuma marched ahead quickly faces 
 turned battle"
Yuddha,66,1,"Hearing words Angada large bodied monkeys came having 
 arrived firm resolution waiting battle"
Yuddha,67,2,"Restored confidence words mighty Angada monkeys 
 energy augmented prowess elevated restored thrill rapture 
 determined die marched forward fight Ready abandon lives engaged 
 tumultuous battle"
Yuddha,67,4,"Lifting trees large mountain rocks large bodied monkeys 
 briskly ran Kumbhakarna"
Yuddha,67,5,"mighty valiant Kumbhakarna got enraged lifting mace 
 frightening enemies diffused sides"
Yuddha,67,6,"Seven thousands monkeys struck Kumbhakarna lay 
 scattered ground"
Yuddha,67,7,"highly enraged Kumbhakarna putting mount sixteen 
 thirty monkeys hands devouring like Garuda mythical 
 bird devouring serpents lots ran battle field"
Yuddha,67,8,"Restored confidence difficulty monkeys assembling 
 sides stood battle trees rocks hands"
Yuddha,67,9,"Pulling mountain looking like hanging cloud Dvivida foremost 
 monkeys ran Kumbhakarna resembled mountain peak"
Yuddha,67,10,"Dvivida springing hurled mountain Kumbhakarna 
 reaching colossal bodied Kumbhakarna fell army"
Yuddha,67,11,"excellent mountain crushed horses elephants chariots 
 mountain hurled crushed demons"
Yuddha,67,12,"Struck jerk mountain great battle field demons 
 horses charioteers killed dampened blood"
Yuddha,67,13,"demons fight chariots terrific roar discarded 
 heads clamouring chiefs monkeys arrows resembling god 
 death time universal dissolution"
Yuddha,67,14,"Uprooting large trees mighty monkeys began destroy chariots horses 
 Camels demons"
Yuddha,67,15,"Staying sky Hanuma showered mountain tops rocks types trees 
 Kumbhakarna head"
Yuddha,67,16,"mighty Kumbhakarna broken mountain tops shattered torrent trees 
 spike"
Yuddha,67,17,"taking dreadful spike hand Kumbhakarna ran terrific 
 army monkeys Taking mountain peak hands Hanuma stood approaching 
 Kumbhakarna"
Yuddha,67,18,"enraged Hanuma struck violence Kumbhakarna endowed 
 magnificent body looking like elevated mountain attacked Hanuma Kumbhakarna 
 stumbled sprinkling blood limbs succulent flesh"
Yuddha,67,19,"Holding firmly spike bright lightning looking like blazing 
 mountain peak Kumbhakarna struck Hanuma chest Guha son Shiva struck Krauncha 
 mountain powerful javelin"
Yuddha,67,20,"Hanuma struck broad chest spike great combat highly 
 perturbed vomiting blood mouth awfully roared like sound thunderous 
 clouds time dissolution world"
Yuddha,67,21,"Looking perturbed Hanuma troops demons suddenly shouted 
 rejoice monkeys felt restless oppressed fear ran away 
 battle field"
Yuddha,67,22,"cheering army stopping mighty Neela hurled 
 mountain intellectual Kumbhakarna"
Yuddha,67,23,"Seeing mountain befalling Kumbhakarna struck fist 
 strike fist mountain burst pieces fallen ground 
 sparks fire blaze"
Yuddha,67,24,"excellent monkeys viz Rishabha Sharabha Neela Gavaksha 
 Gandhamadana marched ahead quickly Kumbhakarna"
Yuddha,67,25,"mighty monkeys struck large bodied Kumbhakarna sides 
 crags trees palms hands feet fists battle"
Yuddha,67,26,"Perceiving blows merely senses touch Kumbhakarna 
 perturbed enfolded greatly agitated Rishabha arms"
Yuddha,67,27,"Squeezed Kumbhakarna arms awful Rishabha foremost monkeys 
 fell blood coming mouth"
Yuddha,67,28,"battle enraged Kumbhakarna enemy Indra beating Sharabha 
 fist Neela knee struck Gavaksha palm hand struck Gandhamadana 
 violently feet"
Yuddha,67,30,"Perturbed blows given Kumbhakarna monkeys moistened 
 blood bewildered fell ground like chopped Kimsuka trees"
Yuddha,67,31,"Seeing mighty chief commanders monkeys falling ground 
 thousands monkeys ran Kumbhakarna"
Yuddha,67,32,"champions monkeys looking like mountains jumping Kumbhakarna 
 looking like mountain ascended bit teeth"
Yuddha,67,33,"mighty armed excellent monkeys encountered Kumbhakarna nails 
 teeth fists arms"
Yuddha,67,34,"Covered thousands monkeys foremost demons looking like mountain 
 stood crowd hill overgrown trees"
Yuddha,67,35,"Seizing monkeys arms mighty Kumbhakarna devoured like 
 enraged Garuda eagle devouring serpents"
Yuddha,67,36,"Hurled Kumbhakarna mouth looking like hole earth 
 monkeys came nostrils ears"
Yuddha,67,37,"Kumbhakarna best demons looking like mountain 
 enraged mutilated monkeys angrily devouring"
Yuddha,67,38,"Making earth dampened flesh blood demon like excited fire 
 time dissolution strolled army monkeys"
Yuddha,67,39,"Wielding spike hand battle mighty Kumbhakarna shone like 
 Indra lord celestials wielding thunderbolt hand like Yama god death 
 wielding noose hand"
Yuddha,67,40,"Kumbhakarna scorched away army monkeys way fire 
 scorches away dried forests summer"
Yuddha,67,41,"monkeys commander having troops killed terrified 
 fear destroyed Kumbhakarna roared rebellious voices"
Yuddha,67,42,"Kumbhakarna destroying ways agitated monkeys sought 
 refuge Rama distressed minds"
Yuddha,67,43,"Seeing monkeys defeated great battle Angada son Indra ran 
 rapidly Kumbhakarna"
Yuddha,67,44,"Taking large mountain Angada roaring repeatedly frightening 
 demons following Kumbhakarna heels hurled mountain Kumbhakarna head"
Yuddha,67,45,"Struck head mountain Kumbhakarna Indra adversary 
 great rage excited ran rapidly wrathful Angada"
Yuddha,67,47,"Frightening monkeys great roar mighty Kumbhakarna hurled 
 spike Angada anger"
Yuddha,67,48,"Knowing spike going fall mighty Angada chief 
 monkeys skilled war fare avoided alacrity"
Yuddha,67,49,"Jumping Angada struck Kumbhakarna chest palm hand 
 beaten anger Kumbhakarna resembling mountain giddy"
Yuddha,67,50,"Getting consciousness mighty demon threw Angada tightening 
 fist scorn Angada fell unconscious"
Yuddha,67,51,"Angada foremost monkeys fell unconscious ground 
 Kumbhakarna ran Sugreeva taking spike hand"
Yuddha,67,52,"seeing mighty Kumbhakarna coming suddenly valiant 
 Sugreeva king monkeys sprang"
Yuddha,67,53,"Uplifting tightly holding mountain mighty Sugreeva ran 
 sturdy Kumbhakarna speed"
Yuddha,67,54,"Seeing Sugreeva coming rapidly Kumbhakarna limbs 
 braced stood facing king monkeys"
Yuddha,67,55,"Seeing Kumbhakarna stood devouring monkeys body smeared 
 blood monkeys Sugreeva spoke follows"
Yuddha,67,56," struck eminent monkeys difficult act 
 devoured armies obtained great fame"
Yuddha,67,57," Leave army monkeys common beings O demon 
 bear falling mountain hurled"
Yuddha,67,58,"Hearing words endowed strength courage spoken Sugreeva 
 Kumbhakarna foremost demons spoke following words"
Yuddha,67,59," O monkey grandson Lord Brahma son Riksharaja 
 sprung yawn Brahma endowed firmness valour roar"
Yuddha,67,60,"Hearing words Kumbhakarna Sugreeva firmly holding mountain hurled 
 quickly struck Kumbhakarna chest mountain strong 
 Indra thunderbolt"
Yuddha,67,61,"Soon falling broad chest mountain crushed pieces 
 monkeys suddenly distressed troops demons roared rejoice"
Yuddha,67,62,"Struck mountain Kumbhakarna enraged roared mouth 
 wide open anger Holding firmly spike emitting flash lightning hurled 
 kill Sugreeva king monkeys bears"
Yuddha,67,63,"Hanuma jumping holding arms sharp spike furnished golden 
 wreaths propelled Kumbhakarna arms wreaths smashed rapidly"
Yuddha,67,64,"rejoiced Hanuma placing knee large spike iron 
 weighing thousand Tulas broke"
Yuddha,67,65,"Seeing Hanuma breaking spike army monkeys rejoiced roared 
 times came quickly quarters"
Yuddha,67,66,"frightened Kumbhakarna cast monkeys rejoiced 
 lion roar Seeing fate spike broken condition adored Hanuma"
Yuddha,67,67,"Seeing spike broken way mighty Kumbhakarna enraged Uprooting 
 crest Malaya mountain standing vicinity Lanka approaching Sugreeva struck"
Yuddha,67,68,"Struck mountain battle Sugreeva fell unconscious ground 
 Seeing falling unconscious ground battle demons wee exceedingly pleased 
 cried loudly"
Yuddha,67,69,"Seizing hold Sugreeva having wonderful terrific prowess battle 
 Kumbhakarna took away impetuous wind takes away cloud"
Yuddha,67,70,"Lifting Sugreeva appearing like huge cloud battle field marching 
 forward Kumbhakarna shone like Mount Meru distinguished high formidable peak"
Yuddha,67,71,"praised battle field demons having seized hold 
 Sugreeva hearing sounds celestials wondering seizure Sugreeva 
 Kumbhakarna valiant chief demons sallied forth"
Yuddha,67,72,"taking away Sugreeva looking like Indra Kumbhakarna adversary 
 Indra having prowess Indra thought"" killed army including Rama gets 
 destroyed"
Yuddha,67,73,"Seeing army monkeys running away hither thither Sgureeva monkey 
 taken away Kumbhakarna intellectual Hanuma son wind god thought 
 follows"
Yuddha,67,74," Sugreeva taken away way shall 
 certainly justifiable Growing size mountain shall 
 destroy Kumbhakarna"
Yuddha,67,76," Let monkeys delighted Sugreeva king monkeys liberated 
 mighty Kumbhakarna body crumbled blows fists killed 
 battle"
Yuddha,67,77," Sugreeva win freedom despite taken away 
 celestials including demons serpent demons"
Yuddha,67,78," think Sugreeva conscious self Kumbhakarna struck 
 blow mountain battle"
Yuddha,67,79," Regaining consciousness moment great battle Sugreeva 
 good monkeys"
Yuddha,67,80," liberate great souled Sugreeva painful dislike 
 perpetual fame"
